Vector,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
25_2,6.666666667,0.0,0.0,0.0,2.666666667,0.0,0.0,0.0,0.0,24.0,0.0,0.0,20.0,6.666666667,2.666666667,0.0,0.0,1.333333333,1.333333333,0.0,4.0,6.666666667,0.0,24.0,0.0,0.0,0.0
26_1,5.555555556,0.0,0.0,5.555555556,7.407407407000001,0.0,0.0,5.555555556,0.0,5.555555556,0.0,0.0,0.0,1.851851852,1.851851852,0.0,0.0,5.555555556,0.0,0.0,18.51851852,31.48148148,0.0,11.11111111,0.0,0.0,0.0
26_2,6.896551724,0.0,0.0,0.0,0.0,0.0,0.0,3.448275862,0.0,24.13793103,0.0,0.0,3.448275862,0.0,3.448275862,0.0,0.0,0.0,0.0,0.0,10.34482759,34.48275862,0.0,13.79310345,0.0,0.0,0.0
27_1,5.194805195,0.0,0.0,1.298701299,11.68831169,0.0,0.0,3.896103896,0.0,16.88311688,0.0,0.0,6.493506494,1.298701299,10.38961039,0.0,0.0,3.896103896,1.298701299,0.0,10.38961039,6.493506494,0.0,20.77922078,0.0,0.0,0.0
27_2,9.734513274,0.0,0.0,1.769911504,10.61946903,0.0,0.0,10.61946903,0.0,3.539823009,0.0,0.884955752,12.38938053,0.0,10.61946903,0.884955752,0.0,1.769911504,2.654867257,1.769911504,5.309734513,5.309734513,0.0,22.12389381,0.0,0.0,0.0
28_1,9.574468085,6.382978723,0.0,1.063829787,2.127659574,0.0,0.0,0.0,10.63829787,0.0,0.0,0.0,19.14893617,10.63829787,15.95744681,1.063829787,0.0,0.0,0.0,0.0,15.95744681,0.0,0.0,7.446808511,0.0,0.0,0.0
28_2,14.54545455,1.818181818,0.0,1.818181818,7.272727272999999,0.0,0.0,1.818181818,9.090909091,3.636363636000001,0.0,0.0,20.0,10.90909091,5.454545455,0.0,0.0,1.818181818,0.0,3.636363636000001,14.54545455,0.0,0.0,3.636363636000001,0.0,0.0,0.0
29_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18181818,0.0,0.0,4.545454545,0.0,11.36363636,0.0,0.0,2.272727273,0.0,0.0,56.81818182,2.272727273,0.0,4.545454545,0.0,0.0,0.0
29_2,0.0,4.347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913043,0.0,0.0,17.39130435,0.0,21.73913043,0.0,0.0,4.347826087,0.0,0.0,21.73913043,8.695652174,0.0,0.0,0.0,0.0,0.0
30_1,9.405940594,4.455445545,0.0,3.96039604,6.930693069,0.0,0.0,7.920792079,5.445544554,6.930693069,0.99009901,0.0,16.33663366,2.475247525,3.96039604,0.99009901,0.99009901,2.475247525,1.485148515,5.940594059,7.425742574,3.96039604,0.0,7.920792079,0.0,0.0,0.0
30_2,12.65822785,6.962025316,0.0,1.265822785,11.39240506,0.0,0.0,3.797468354,3.797468354,4.430379747,0.0,0.0,13.29113924,2.53164557,1.265822785,1.898734177,1.898734177,1.265822785,1.265822785,8.227848101000001,8.227848101000001,3.164556962,0.632911392,12.02531646,0.0,0.0,0.0
31_1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,28.0,0.0,0.0,18.66666667,0.0,21.33333333,0.0,0.0,0.0,0.0,0.0,17.33333333,1.333333333,0.0,8.0,0.0,0.0,0.0
31_2,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,30.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,14.0,0.0,0.0,0.0
32_1,0.0,1.111111111,0.0,3.333333333,17.77777778,0.0,0.0,7.777777778,0.0,7.777777778,1.111111111,2.222222222,5.555555556,3.333333333,10.0,1.111111111,4.444444444,3.333333333,3.333333333,4.444444444,4.444444444,12.22222222,0.0,6.666666667,0.0,0.0,0.0
32_2,10.71428571,3.571428571,0.0,3.571428571,21.42857143,0.0,0.0,10.71428571,0.0,0.0,0.0,0.0,7.142857143,3.571428571,3.571428571,0.0,7.142857143,7.142857143,3.571428571,0.0,3.571428571,14.28571429,0.0,0.0,0.0,0.0,0.0
3_1,5.555555556,1.666666667,0.0,3.333333333,32.22222222,0.0,0.0,5.0,2.222222222,1.111111111,0.0,0.5555555560000001,15.55555556,0.5555555560000001,7.222222222,0.0,4.444444444,1.666666667,1.666666667,0.0,8.333333332999999,6.666666667,0.0,2.222222222,0.0,0.0,0.0
3_2,2.197802198,6.593406592999999,0.0,8.791208791,21.97802198,0.0,0.0,4.395604396,1.098901099,0.0,0.0,0.0,10.98901099,2.197802198,9.89010989,0.0,8.791208791,1.098901099,1.098901099,1.098901099,8.791208791,9.89010989,0.0,1.098901099,0.0,0.0,0.0
100_1,3.821656051,12.10191083,0.0,5.095541401,3.821656051,0.0,0.0,3.1847133760000004,0.636942675,12.7388535,1.27388535,0.636942675,13.37579618,7.643312102,4.458598726,6.369426752000001,0.636942675,3.821656051,0.0,5.095541401,5.095541401,3.1847133760000004,0.0,7.006369427,0.0,0.0,0.0
100_2,3.389830508,10.16949153,0.0,5.084745763,0.0,0.0,0.0,6.7796610170000005,1.694915254,3.389830508,0.0,0.0,16.94915254,5.084745763,6.7796610170000005,11.86440678,0.0,5.084745763,3.389830508,3.389830508,5.084745763,3.389830508,0.0,8.474576271,0.0,0.0,0.0
34_1,2.912621359,0.0,0.0,15.53398058,23.30097087,0.0,0.0,5.825242717999999,0.0,9.708737864,0.0,0.0,9.708737864,1.941747573,6.796116505,0.970873786,0.970873786,2.912621359,0.970873786,5.825242717999999,6.796116505,0.0,0.970873786,4.854368932,0.0,0.0,0.0
34_2,6.0,2.0,0.0,4.0,18.0,0.0,2.0,2.0,0.0,20.0,0.0,2.0,10.0,4.0,4.0,0.0,2.0,2.0,2.0,6.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0
35_1,11.19402985,0.0,0.0,0.0,3.731343284,0.0,0.0,3.731343284,3.731343284,2.23880597,0.0,0.0,31.34328358,0.746268657,5.970149254,5.970149254,0.746268657,5.223880597,0.0,0.746268657,5.970149254,0.0,0.0,18.65671642,0.0,0.0,0.0
35_2,9.302325581,0.0,0.0,0.0,2.325581395,0.0,0.0,2.325581395,2.325581395,2.325581395,0.0,0.0,27.90697674,2.325581395,9.302325581,9.302325581,2.325581395,11.62790698,0.0,2.325581395,4.651162791,0.0,0.0,11.62790698,0.0,0.0,0.0
36_1,4.285714286,1.428571429,0.0,1.428571429,5.714285714,0.0,0.0,1.428571429,4.285714286,0.0,0.0,0.0,17.14285714,5.714285714,18.57142857,1.428571429,0.0,2.857142857,1.428571429,2.857142857,10.0,7.142857143,0.0,14.28571429,0.0,0.0,0.0
36_2,0.0,0.0,0.0,0.0,37.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0
37_1,13.84615385,0.7692307690000001,0.0,9.230769231,0.7692307690000001,0.0,0.0,8.461538462,6.153846154,8.461538462,1.5384615380000002,0.7692307690000001,13.84615385,5.384615385,5.384615385,5.384615385,0.0,1.5384615380000002,0.0,0.0,9.230769231,2.307692308,0.0,6.923076922999999,0.0,0.0,0.0
37_2,14.11764706,0.0,0.0,8.235294117999999,4.705882353,0.0,1.176470588,7.058823529,3.529411765,9.411764706,0.0,2.352941176,11.76470588,1.176470588,7.058823529,1.176470588,1.176470588,7.058823529,0.0,0.0,7.058823529,2.352941176,0.0,10.58823529,0.0,0.0,0.0
38_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.70588235,0.0,0.0,11.76470588,0.0,20.58823529,0.0,0.0,0.0,0.0,0.0,20.58823529,14.70588235,0.0,17.64705882,0.0,0.0,0.0
38_2,5.263157895,5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05263158,5.263157895,0.0,15.78947368,5.263157895,15.78947368,0.0,0.0,5.263157895,0.0,0.0,15.78947368,0.0,0.0,5.263157895,0.0,0.0,0.0
39_1,4.6052631580000005,2.631578947,0.0,0.0,1.973684211,0.0,0.0,0.0,2.631578947,9.868421052999999,0.0,1.315789474,7.236842105,17.10526316,5.263157895,3.289473684,1.315789474,3.289473684,1.315789474,0.0,3.947368421,25.65789474,1.315789474,7.236842105,0.0,0.0,0.0
39_2,4.04040404,5.050505051,0.0,1.01010101,0.0,0.0,0.0,3.03030303,5.050505051,1.01010101,0.0,1.01010101,8.080808081,31.31313131,3.03030303,1.01010101,1.01010101,2.02020202,0.0,0.0,1.01010101,25.25252525,0.0,7.070707071,0.0,0.0,0.0
4_1,6.349206349,1.5873015869999998,0.0,3.174603175,11.11111111,0.0,0.0,1.5873015869999998,4.761904762,17.46031746,0.0,0.0,11.11111111,7.936507937000001,7.936507937000001,1.5873015869999998,0.0,1.5873015869999998,0.0,1.5873015869999998,11.11111111,4.761904762,0.0,6.349206349,0.0,0.0,0.0
4_2,3.333333333,0.0,0.0,3.333333333,16.66666667,0.0,0.0,0.0,3.333333333,26.66666667,0.0,0.0,6.666666667,3.333333333,6.666666667,0.0,0.0,13.33333333,0.0,3.333333333,10.0,3.333333333,0.0,0.0,0.0,0.0,0.0
40_1,12.90322581,1.935483871,0.0,0.0,14.19354839,0.0,0.64516129,3.870967742,1.935483871,9.677419355,0.0,1.935483871,14.83870968,3.870967742,3.225806452,5.161290323,2.580645161,1.290322581,2.580645161,1.290322581,4.516129032,11.61290323,1.290322581,0.64516129,0.0,0.0,0.0
40_2,21.42857143,0.0,0.0,0.0,24.28571429,0.0,1.428571429,7.142857143,0.0,1.428571429,0.0,2.857142857,7.142857143,1.428571429,1.428571429,1.428571429,2.857142857,1.428571429,0.0,4.285714286,2.857142857,11.42857143,2.857142857,2.857142857,0.0,1.428571429,0.0
47_1,3.867403315,1.657458564,0.0,0.5524861879999999,7.182320442000001,0.0,0.0,4.419889503,0.0,8.287292818,0.0,2.762430939,16.57458564,8.287292818,10.49723757,5.524861877999999,0.5524861879999999,0.5524861879999999,1.657458564,0.0,10.49723757,4.972375691,0.0,12.15469613,0.0,0.0,0.0
47_2,5.714285714,1.428571429,0.0,0.7142857140000001,7.142857143,0.0,0.0,1.428571429,0.0,5.714285714,0.7142857140000001,2.857142857,19.28571429,5.714285714,13.57142857,6.428571429,0.7142857140000001,2.857142857,2.142857143,2.142857143,9.285714286000001,2.142857143,0.0,10.0,0.0,0.0,0.0
48_1,12.17391304,0.0,0.0,6.9565217389999985,13.04347826,0.0,0.0,1.739130435,1.739130435,3.47826087,0.0,0.869565217,10.43478261,0.869565217,3.47826087,0.0,2.608695652,5.217391304,2.608695652,8.695652174,2.608695652,14.7826087,0.0,8.695652174,0.0,0.0,0.0
48_2,7.777777778,0.0,0.0,5.555555556,14.44444444,0.0,1.111111111,11.11111111,1.111111111,5.555555556,0.0,0.0,12.22222222,0.0,3.333333333,0.0,0.0,2.222222222,1.111111111,11.11111111,2.222222222,10.0,0.0,11.11111111,0.0,0.0,0.0
5_1,3.157894737,1.052631579,0.0,2.105263158,22.10526316,0.0,0.0,2.105263158,0.0,6.315789474,1.052631579,0.0,10.52631579,0.0,5.263157895,0.0,1.052631579,1.052631579,3.157894737,1.052631579,3.157894737,28.42105263,0.0,7.368421053,0.0,1.052631579,0.0
5_2,7.142857143,2.857142857,0.0,5.714285714,12.85714286,0.0,0.0,5.714285714,0.0,2.857142857,0.0,0.0,11.42857143,5.714285714,2.857142857,0.0,1.428571429,0.0,5.714285714,1.428571429,7.142857143,17.14285714,0.0,8.571428571,0.0,1.428571429,0.0
50_1,16.16766467,0.598802395,0.0,6.586826347000001,12.5748503,0.0,0.0,5.988023952000001,0.0,3.592814371,0.0,0.0,13.77245509,1.19760479,1.796407186,0.0,0.0,0.598802395,0.0,0.598802395,8.383233533,19.76047904,0.0,8.383233533,0.0,0.0,0.0
50_2,11.76470588,4.705882353,0.0,5.8823529410000015,16.47058824,0.0,0.0,7.058823529,0.0,15.29411765,2.352941176,0.0,9.411764706,1.176470588,1.176470588,0.0,1.176470588,1.176470588,0.0,3.529411765,4.705882353,9.411764706,0.0,4.705882353,0.0,0.0,0.0
51_1,1.063829787,0.0,0.0,3.191489362,11.70212766,0.0,0.0,1.063829787,0.0,4.255319149,0.0,0.0,15.95744681,5.319148936,30.85106383,2.127659574,1.063829787,3.191489362,0.0,1.063829787,4.255319149,1.063829787,0.0,13.82978723,0.0,0.0,0.0
51_2,2.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,14.0,4.0,26.0,4.0,0.0,6.0,0.0,2.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0
52_1,10.18518519,6.481481481,0.0,0.925925926,7.407407407000001,0.0,0.0,4.62962963,3.703703704,25.92592593,1.851851852,0.0,1.851851852,0.925925926,8.333333332999999,0.0,1.851851852,2.777777778,4.62962963,2.777777778,0.925925926,5.555555556,0.0,9.259259259,0.0,0.0,0.0
52_2,6.25,8.333333332999999,0.0,0.0,12.5,0.0,0.0,8.333333332999999,1.041666667,5.208333333,2.083333333,0.0,5.208333333,0.0,15.625,0.0,1.041666667,4.166666667,1.041666667,7.291666667,3.125,3.125,1.041666667,14.58333333,0.0,0.0,0.0
53_1,9.952606635,0.0,0.0,10.90047393,3.791469194,0.0,0.0,9.004739336,0.947867299,1.421800948,3.791469194,0.473933649,6.161137441,9.004739336,12.32227488,0.0,0.473933649,0.947867299,0.473933649,0.947867299,10.42654028,11.84834123,0.0,7.109004739,0.0,0.0,0.0
53_2,6.896551724,0.0,0.0,6.896551724,3.448275862,0.0,0.0,3.448275862,3.448275862,6.896551724,6.896551724,0.0,13.79310345,3.448275862,13.79310345,0.0,0.0,3.448275862,0.0,0.0,6.896551724,13.79310345,0.0,6.896551724,0.0,0.0,0.0
54_1,4.47761194,1.492537313,0.0,0.0,11.94029851,0.0,0.0,2.985074627,1.492537313,5.223880597,0.0,1.492537313,23.88059701,2.985074627,2.23880597,1.492537313,0.746268657,8.208955224,4.47761194,2.23880597,14.17910448,1.492537313,0.0,8.955223881,0.0,0.0,0.0
54_2,0.0,0.0,0.0,0.0,3.333333333,0.0,0.0,3.333333333,6.666666667,6.666666667,0.0,0.0,13.33333333,0.0,3.333333333,3.333333333,6.666666667,16.66666667,3.333333333,3.333333333,16.66666667,6.666666667,0.0,6.666666667,0.0,0.0,0.0
55_1,3.947368421,0.0,0.0,3.289473684,11.18421053,0.0,0.0,3.947368421,0.0,11.18421053,0.657894737,0.657894737,12.5,9.868421052999999,9.210526316000001,0.657894737,0.657894737,3.947368421,0.657894737,1.973684211,7.236842105,5.921052632,0.0,12.5,0.0,0.0,0.0
55_2,5.434782609,0.0,0.0,4.347826087,15.2173913,0.0,0.0,2.173913043,4.347826087,3.260869565,1.086956522,1.086956522,14.13043478,5.434782609,6.52173913,0.0,1.086956522,3.260869565,0.0,3.260869565,8.695652174,6.52173913,0.0,13.04347826,0.0,1.086956522,0.0
56_1,6.329113924,1.265822785,0.0,2.53164557,2.53164557,0.0,0.0,10.12658228,0.0,20.25316456,0.0,0.0,10.12658228,5.063291139,7.594936709,0.0,0.0,5.063291139,0.0,6.329113924,7.594936709,7.594936709,0.0,7.594936709,0.0,0.0,0.0
56_2,2.702702703,5.405405405,0.0,8.108108108,5.405405405,0.0,0.0,18.91891892,0.0,24.32432432,0.0,0.0,8.108108108,5.405405405,0.0,2.702702703,2.702702703,5.405405405,0.0,0.0,5.405405405,0.0,0.0,5.405405405,0.0,0.0,0.0
6_1,6.666666667,0.0,0.0,10.0,10.47619048,0.0,0.0,4.285714286,0.0,2.380952381,0.476190476,0.0,11.9047619,1.428571429,10.47619048,0.476190476,1.904761905,3.80952381,1.904761905,0.476190476,7.619047619,20.47619048,0.0,5.2380952380000005,0.0,0.0,0.0
6_2,5.223880597,0.0,0.0,13.43283582,11.94029851,0.0,0.0,2.23880597,2.23880597,2.23880597,0.0,1.492537313,8.208955224,1.492537313,7.462686567,2.985074627,0.0,2.23880597,0.0,0.0,11.19402985,18.65671642,0.0,8.955223881,0.0,0.0,0.0
64_1,1.298701299,0.0,0.0,3.896103896,18.18181818,0.0,0.0,3.896103896,0.0,10.38961039,0.0,0.0,0.0,0.0,5.194805195,0.0,0.0,5.194805195,1.298701299,3.896103896,9.090909091,33.76623377,0.0,3.896103896,0.0,0.0,0.0
64_2,0.0,0.0,0.0,0.0,17.24137931,0.0,0.0,3.448275862,0.0,17.24137931,0.0,0.0,0.0,0.0,3.448275862,0.0,0.0,1.724137931,0.0,3.448275862,8.620689655,31.03448276,0.0,13.79310345,0.0,0.0,0.0
65_1,0.0,0.0,0.0,1.869158879,9.345794393,0.0,0.0,10.28037383,0.0,5.607476636,0.934579439,0.934579439,12.14953271,6.542056075,5.607476636,4.672897196,0.934579439,3.738317757,3.738317757,0.934579439,4.672897196,23.36448598,0.0,4.672897196,0.0,0.0,0.0
65_2,1.886792453,1.257861635,0.0,4.4025157230000005,6.918238994,0.0,0.0,10.06289308,0.0,4.4025157230000005,2.51572327,0.628930818,8.176100629,7.547169811,4.4025157230000005,6.2893081760000005,3.144654088,5.031446541,5.660377358,3.144654088,3.144654088,14.46540881,0.0,6.918238994,0.0,0.0,0.0
66_1,10.88435374,0.0,0.0,1.360544218,14.28571429,0.0,0.0,5.442176871,0.0,6.12244898,0.680272109,2.040816327,14.96598639,6.802721087999999,10.20408163,0.0,1.360544218,0.680272109,0.0,0.680272109,2.721088435,10.88435374,0.680272109,10.20408163,0.0,0.0,0.0
