1_158,12,0.8209003,0.45030993,1.6059119,0,0.43346578,0.8121408,0.476928,0.36860535,1.7777677,0.923033,1.2287863,0.78728867,0.9848815,0.98484635,0.748207,0.8861772,0.07182866,0.7130501,0.81537765,0.015280202,0.14600393,0.99194324,0.38933563,0.5851886,0.696363,0.5340389,0.5402535,0.4702084,0,0.81416225,1.4707505,0
1_163,12,0.3887992,0.349432,1.6837549,0,0.6391746,0.7205851,0.69580436,0.3557411,1.4542463,0.71673536,0.78141004,0.49784964,0.8279046,1.485846,1.0124803,0.62020326,0,0.8972579,0.9218876,0.031037703,0.22807346,1.1753331,0.516999,0.7728349,0.7746757,0.5059873,0.70436245,0.23133919,0,1.076872,1.2766916,0.40604463
1_167,12,0.3993853,0.332282,1.7143352,0,0.51303494,0.8042953,0.64336324,0.1769416,1.479907,0.747499,0.94137347,0.4744069,1.0031644,0.70345604,0.73884225,0.64976823,0,0.8680725,0.9838713,0.37273508,0.16933787,1.2975293,0.52800643,0.8375517,0.65963584,0.7527338,0.06680709,0.43579698,0,0.8522272,1.5887958,0.19109204
1_192,12,0.55063045,0.34349996,1.6435676,0,0.5413265,0.9242245,0.6343485,0.21539155,1.512497,0.7898277,0.69243824,0.5557273,1.1088493,1.160579,0.99242663,0.7713314,0,0.8760154,0.95849663,0.26536593,0.18340944,1.3293188,0.45571756,0.90922475,0.737733,0.67344356,0.74486464,0.416153,0,1.1830611,1.4970313,0.3708612
1_195,12,0.6921823,0.70068705,1.8709855,0,0.31839168,0.72599435,0.8436227,0.28636292,1.6621969,0.7683618,1.3250363,0.1640256,1.2194982,0.9378102,1.1728691,0.84999144,0,0.7023728,0.81792253,0.24811573,0.23519082,1.224683,0.55819607,0.3596491,0.7239767,0.31824428,0.47213137,0.06565623,0,0.8328937,1.058908,0.3154932
1_199,12,0.3173959,0.4566226,1.8641063,0,0.4979505,0.60455084,0.66455066,0.40552917,1.2484841,0.64211845,0.70875144,0.47347087,0.9623376,1.0707302,1.0480767,0.581409,0,0.8055091,0.9284135,0.122581474,0.13584615,1.1566321,0.4522841,0.587489,0.72713655,0.7453784,0.27526906,0.28270924,0,1.1225142,1.5158619,0.43688026
1_212,12,0.62419075,0.6955426,1.3720268,0,0.4603722,0.5749339,1.173858,0.4525008,1.5118899,0.72541606,1.6371672,0.08529349,1.2043059,0.760362,1.3483618,0.84108794,0,0.61478746,0.88497823,0.20693958,0.13881636,1.2698995,0.75996375,0.6535797,0.5735184,0.34296858,0.8694523,0,0,0.48887825,1.0513784,0.24893603
1_261,12,0.7155676,0.5524696,1.4561931,0,0.5407367,0.73910356,0.9712641,0.41643736,1.5765307,0.61268353,1.5277913,0.01812248,1.2674801,0.779969,1.2452704,0.81054544,0,0.5912025,0.90918666,0.2621695,0.09949988,1.3017898,0.9267336,0.70280075,0.57329535,0.46564424,1.0160285,0.07441369,0,0.5077489,0.9186748,0.3169141
1_357,12,0.9409791,0.34509474,1.5203065,0,0.5748664,1.0204457,0.82899547,0.032984734,1.6760302,0.65603185,1.1182237,0.130088,1.1851507,1.0099691,1.1033075,0.6316329,0,0.76244926,0.8640325,0.49078983,0.027778238,1.6174632,1.3309845,0.55196476,0.5463381,0.2839641,1.0594212,0,0,0.76929986,0.72746646,0.59436345
1_365,12,0.46773046,0.70889914,1.6905011,0,0.5424183,0.6963296,0.7045618,0.4070092,1.6677308,0.7208134,1.1201353,0.46663797,1.213833,1.0304462,1.2834834,0.8821411,0,0.77388096,1.0052471,0.0887295,0.12564808,1.180205,0.57613766,0.7994716,0.7456102,0.5910909,0.6286919,0.060719594,0,0.9798137,1.338457,0.15851316
1_376,12,0.42600834,0.46257877,1.5828367,0,0.58525884,0.8236264,0.70915055,0.38404843,1.5024707,0.6959382,1.3346328,0.48789293,1.1051849,0.65601444,1.1124734,0.7749913,0,0.5650145,0.96709126,0.09517488,0.028328419,1.1011372,0.6915171,0.7133707,0.58804655,0.56609523,0.17377542,0.22410677,0,0.9129946,1.5149375,0
